color,director_name,duration,actor_1_name,movie_title,language,country,title_year,imdb_score
Color,Jon Lucas,100.0,Mila Kunis,Bad Moms ,English,USA,2016.0,6.7
Color,Robert Iscove,94.0,Alyson Hannigan,Boys and Girls ,English,USA,2000.0,5.3
Color,Peter Kosminsky,109.0,Patrick Fugit,White Oleander ,English,USA,2002.0,7.2
Color,Karyn Kusama,107.0,J.K. Simmons,Jennifer's Body ,English,USA,2009.0,5.1
Color,Nick Gomez,96.0,Will Ferrell,Drowning Mona ,English,USA,2000.0,5.6
Color,Woody Allen,88.0,Mike Starr,Radio Days ,English,USA,1987.0,7.6
Color,Vic Armstrong,110.0,Nicolas Cage,Left Behind ,English,USA,2014.0,3.1
Color,Allen Coulter,113.0,Robert Pattinson,Remember Me ,English,USA,2010.0,7.2
Color,Clare Kilner,101.0,Dylan Baker,How to Deal ,English,USA,2003.0,5.7
Color,Richard Benjamin,105.0,Jon Lovitz,My Stepmother Is an Alien ,English,USA,1988.0,5.2
Color,Jonathan Demme,125.0,Denzel Washington,Philadelphia ,English,USA,1993.0,7.7
Color,Josef Rusnak,100.0,Gretchen Mol,The Thirteenth Floor ,English,Germany,1999.0,7.0
Color,Lance Rivera,97.0,Farrah Fawcett,The Cookout ,English,USA,2004.0,3.6
Color,Ronald Neame,108.0,Martin Landau,Meteor ,English,USA,1979.0,4.9
Color,Bruce Paltrow,112.0,Lochlyn Munro,Duets ,English,USA,2000.0,6.0
Color,Woody Allen,112.0,Woody Allen,Hollywood Ending ,English,USA,2002.0,6.6
Color,Adam Rifkin,95.0,Natasha Lyonne,Detroit Rock City ,English,USA,1999.0,6.8
Color,Russell Mulcahy,110.0,Christopher Lambert,Highlander ,English,UK,1986.0,7.2
Color,Susanne Bier,118.0,Alison Lohman,Things We Lost in the Fire ,English,USA,2007.0,7.2
Color,Kenneth Johnson,97.0,Charles Napier,Steel ,English,USA,1997.0,2.8
Color,James Gray,120.0,Jeremy Renner,The Immigrant ,English,USA,2013.0,6.6
Color,James Ivory,135.0,Vanessa Redgrave,The White Countess ,English,UK,2005.0,6.7
Color,Danny Boyle,101.0,Rosario Dawson,Trance ,English,UK,2013.0,7.0
Color,Jessy Terrero,92.0,Mo'Nique,Soul Plane ,English,USA,2004.0,4.4
Color,Dany Boon,106.0,Dany Boon,Welcome to the Sticks ,French,France,2008.0,7.1
Color,Vicente Amorim,92.0,Viggo Mortensen,Good ,English,UK,2008.0,6.2
Color,Gaspar Noé,161.0,Paz de la Huerta,Enter the Void ,English,France,2009.0,7.3
Color,Amy Heckerling,92.0,Taylor Negron,Vamps ,English,USA,2012.0,5.1
Color,Lasse Hallström,93.0,Cary-Hiroyuki Tagawa,Hachi: A Dog's Tale ,English,USA,2009.0,8.1
Color,Jérôme Salle,110.0,Orlando Bloom,Zulu ,English,France,2013.0,6.7
Color,Tommy Lee Jones,122.0,Barry Corbin,The Homesman ,English,USA,2014.0,6.6
Color,Jesse Vaughan,91.0,Vivica A. Fox,Juwanna Mann ,English,USA,2002.0,4.5
Color,Atom Egoyan,115.0,David Alpay,Ararat ,English,Canada,2002.0,6.6
Color,William Bindley,94.0,Bruce Dern,Madison ,English,USA,2001.0,6.5
Color,Wayne Beach,93.0,Mekhi Phifer,Slow Burn ,English,USA,2005.0,5.9
Color,Gérard Krawczyk,94.0,Carole Bouquet,Wasabi ,French,France,2001.0,6.6
Color,James Gunn,95.0,Dustin Milligan,Slither ,English,Canada,2006.0,6.5
Color,Martin Brest,105.0,Judge Reinhold,Beverly Hills Cop ,English,USA,1984.0,7.3
Color,Chris Columbus,103.0,Macaulay Culkin,Home Alone ,English,USA,1990.0,7.5
Color,Leonard Nimoy,102.0,Tom Selleck,3 Men and a Baby ,English,USA,1987.0,5.9
Color,Sydney Pollack,116.0,Bill Murray,Tootsie ,English,USA,1982.0,7.4
Color,Tony Scott,110.0,Tom Cruise,Top Gun ,English,USA,1986.0,6.9
Color,Ang Lee,120.0,Chen Chang,"Crouching Tiger, Hidden Dragon ",Mandarin,Taiwan,2000.0,7.9
Color,Sam Mendes,122.0,Kevin Spacey,American Beauty ,English,USA,1999.0,8.4
Color,Tom Hooper,118.0,Colin Firth,The King's Speech ,English,UK,2010.0,8.0
Color,Ivan Reitman,107.0,Kelly Preston,Twins ,English,USA,1988.0,6.0
Color,Udayan Prasad,102.0,Kristen Stewart,The Yellow Handkerchief ,English,USA,2008.0,6.8
Color,Steven Spielberg,154.0,Oprah Winfrey,The Color Purple ,English,USA,1985.0,7.8
Color,JK Youn,103.0,Nicole Dionne,Tidal Wave ,Korean,South Korea,2009.0,5.7
Color,Timur Bekmambetov,141.0,Morgan Freeman,Ben-Hur ,English,USA,2016.0,6.1
Color,Morten Tyldum,114.0,Benedict Cumberbatch,The Imitation Game ,English,UK,2014.0,8.1
Color,Howard Zieff,109.0,Eileen Brennan,Private Benjamin ,English,USA,1980.0,6.1
Color,Michael Apted,124.0,Sissy Spacek,Coal Miner's Daughter ,English,USA,1980.0,7.5
Color,Thor Freudenthal,94.0,Chloë Grace Moretz,Diary of a Wimpy Kid ,English,USA,2010.0,6.2
Color,Andrés Muschietti,100.0,Javier Botet,Mama ,English,Canada,2013.0,6.2
Color,John Carpenter,101.0,Jamie Lee Curtis,Halloween ,English,USA,1978.0,7.9
Color,Harold Ramis,98.0,Beverly D'Angelo,National Lampoon's Vacation ,English,USA,1983.0,7.4
Color,Jeff Tremaine,102.0,Jackson Nicoll,Bad Grandpa ,English,USA,2013.0,6.6
Color,Stephen Frears,94.0,Roger Allam,The Queen ,English,UK,2006.0,7.3
Color,Tim Burton,92.0,Catherine O'Hara,Beetlejuice ,English,USA,1988.0,7.5
Color,Tyler Perry,113.0,Michael Jai White,Why Did I Get Married? ,English,USA,2007.0,5.6
Color,Gillian Armstrong,115.0,Christian Bale,Little Women ,English,USA,1994.0,7.3
Color,James Watkins,95.0,Daniel Radcliffe,The Woman in Black ,English,UK,2012.0,6.4
Color,Simon West,87.0,Madeline Carroll,When a Stranger Calls ,English,USA,2006.0,5.0
Color,Shawn Levy,88.0,Frankie Muniz,Big Fat Liar ,English,USA,2002.0,5.4
Color,Michael Cimino,183.0,Robert De Niro,The Deer Hunter ,English,UK,1978.0,8.2
Color,Barry Levinson,97.0,Robert De Niro,Wag the Dog ,English,USA,1997.0,7.1
Color,Jim Fall,94.0,Clayton Snyder,The Lizzie McGuire Movie ,English,USA,2003.0,5.3
Color,Ric Roman Waugh,112.0,Dwayne Johnson,Snitch ,English,USA,2013.0,6.5
Color,Michael Dougherty,98.0,Adam Scott,Krampus ,English,USA,2015.0,6.2
Color,Robert Rodriguez,104.0,Jordana Brewster,The Faculty ,English,USA,1998.0,6.4
Color,Brian Gibson,118.0,Rae'Ven Kelly,What's Love Got to Do with It ,English,USA,1993.0,7.2
Color,James Mangold,120.0,Robert De Niro,Cop Land ,English,USA,1997.0,6.9
Color,Joel Gallen,99.0,Chris Evans,Not Another Teen Movie ,English,USA,2001.0,5.7
Color,David Ayer,109.0,Jake Gyllenhaal,End of Watch ,English,USA,2012.0,7.7
Color,Cameron Crowe,105.0,Emma Stone,Aloha ,English,USA,2015.0,5.4
Color,Rob Cohen,106.0,Paul Walker,The Skulls ,English,USA,2000.0,5.6
Color,James Marsh,123.0,Eddie Redmayne,The Theory of Everything ,English,UK,2014.0,7.7
Color,John Whitesell,86.0,Greg Grunberg,Malibu's Most Wanted ,English,USA,2003.0,5.1
Color,Matt Williams,120.0,Natalie Portman,Where the Heart Is ,English,USA,2000.0,6.8
Color,David Lean,227.0,Claude Rains,Lawrence of Arabia ,English,UK,1962.0,8.4
Color,Rob Zombie,119.0,Scout Taylor-Compton,Halloween II ,English,USA,2009.0,4.9
Color,Jean-Marc Vallée,115.0,Michiel Huisman,Wild ,English,USA,2014.0,7.1
Color,Dennis Iliadis,114.0,Tony Goldwyn,The Last House on the Left ,English,USA,2009.0,6.6
Color,Clare Kilner,90.0,Jack Davenport,The Wedding Date ,English,USA,2005.0,6.1
Color,Rick Rosenthal,94.0,Jamie Lee Curtis,Halloween: Resurrection ,English,USA,2002.0,4.1
Color,Louis Leterrier,106.0,Liam Neeson,Clash of the Titans ,English,USA,2010.0,5.8
Color,Rob Reiner,98.0,Robin Wright,The Princess Bride ,English,USA,1987.0,8.1
Color,Denzel Washington,126.0,Denzel Washington,The Great Debaters ,English,USA,2007.0,7.6
Color,Nicolas Winding Refn,100.0,Ryan Gosling,Drive ,English,USA,2011.0,7.8
Color,Sara Sugarman,89.0,Adam Garcia,Confessions of a Teenage Drama Queen ,English,Germany,2004.0,4.6
Color,Nicholas Hytner,111.0,Liam Aiken,The Object of My Affection ,English,USA,1998.0,6.0
Color,Juan Carlos Fresnadillo,100.0,Jeremy Renner,28 Weeks Later ,English,UK,2007.0,7.0
Color,Thomas Carter,115.0,Jessie T. Usher,When the Game Stands Tall ,English,USA,2014.0,6.7
Color,Wayne Wang,106.0,Cicely Tyson,Because of Winn-Dixie ,English,USA,2005.0,6.4
Color,Gina Prince-Bythewood,124.0,Alfre Woodard,Love & Basketball ,English,USA,2000.0,7.2
Color,George Armitage,107.0,Minnie Driver,Grosse Pointe Blank ,English,USA,1997.0,7.4
Color,Phil Traill,99.0,Bradley Cooper,All About Steve ,English,USA,2009.0,4.8
Color,Joe Berlinger,90.0,Kim Director,Book of Shadows: Blair Witch 2 ,English,USA,2000.0,4.0
Color,Andrew Fleming,101.0,Christine Taylor,The Craft ,English,USA,1996.0,6.2
Color,Woody Allen,119.0,Scarlett Johansson,Match Point ,English,UK,2005.0,7.7
Color,Elizabeth Allen Rosenbaum,103.0,Sierra McCormick,Ramona and Beezus ,English,USA,2010.0,6.7
Color,James Ivory,134.0,Anthony Hopkins,The Remains of the Day ,English,UK,1993.0,7.9
Color,Paul Thomas Anderson,155.0,Don Cheadle,Boogie Nights ,English,USA,1997.0,7.9
Color,Robert Harmon,94.0,Kieran Culkin,Nowhere to Run ,English,USA,1993.0,5.5
Color,Michael Mayer,95.0,Alison Lohman,Flicka ,English,USA,2006.0,6.2
Color,Martin Weisz,89.0,Jeff Kober,The Hills Have Eyes II ,English,USA,2007.0,5.1
Color,John Ottman,97.0,Loretta Devine,Urban Legends: Final Cut ,English,USA,2000.0,4.1
Color,Jay Russell,90.0,William Hurt,Tuck Everlasting ,English,USA,2002.0,6.7
Color,John Bonito,92.0,Kelly Carlson,The Marine ,English,USA,2006.0,4.7
Color,Peter Atencio,100.0,Nia Long,Keanu ,English,USA,2016.0,6.4
Color,Shana Feste,117.0,Leighton Meester,Country Strong ,English,Official site,2010.0,6.3
Color,David Nutter,84.0,Bruce Greenwood,Disturbing Behavior ,English,Australia,1998.0,5.5
Color,Derek Cianfrance,140.0,Ryan Gosling,The Place Beyond the Pines ,English,USA,2012.0,7.3
Color,Roger Donaldson,108.0,Luke Bracey,The November Man ,English,USA,2014.0,6.3
Color,Stephan Elliott,109.0,Jason Priestley,Eye of the Beholder ,English,Canada,1999.0,4.9
Color,Kathryn Bigelow,131.0,Jeremy Renner,The Hurt Locker ,English,USA,2008.0,7.6
Color,Mark L. Lester,114.0,Heather Locklear,Firestarter ,English,USA,1984.0,6.0
Color,Andrew Dominik,97.0,Brad Pitt,Killing Them Softly ,English,USA,2012.0,6.2
Color,Anton Corbijn,122.0,Philip Seymour Hoffman,A Most Wanted Man ,English,UK,2014.0,6.8
Color,Tom Green,87.0,Rip Torn,Freddy Got Fingered ,English,USA,2001.0,4.5
Color,Mike Nawrocki,85.0,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie ,English,USA,2008.0,5.7
Color,Catherine Owens,85.0,Bono,U2 3D ,English,USA,2007.0,8.4
Color,Douglas Aarniokoski,101.0,Christopher Lambert,Highlander: Endgame ,English,USA,2000.0,4.6
Color,Bryan Barber,121.0,Cicely Tyson,Idlewild ,English,USA,2006.0,6.2
Color,Lone Scherfig,107.0,Anne Hathaway,One Day ,English,USA,2011.0,7.0
Color,Drew Barrymore,111.0,Daniel Stern,Whip It ,English,USA,2009.0,6.9
Color,Brian Koppelman,92.0,Vin Diesel,Knockaround Guys ,English,USA,2001.0,6.1
Color,James Foley,97.0,Louis Lombardi,Confidence ,English,USA,2003.0,6.7
Color,Albert Brooks,97.0,Jeff Bridges,The Muse ,English,USA,1999.0,5.6
 Black and White,Irwin Winkler,125.0,Kevin McNally,De-Lovely ,English,USA,2004.0,6.6
Color,Woody Allen,124.0,Woody Allen,New York Stories ,English,USA,1989.0,6.4
Color,Steve Gomer,76.0,Trevor Morgan,Barney's Great Adventure ,English,Canada,1998.0,2.8
Color,RZA,107.0,Rick Yune,The Man with the Iron Fists ,English,USA,2012.0,5.4
Color,Dean Parisot,91.0,Catherine O'Hara,Home Fries ,English,USA,1998.0,5.0
Color,Mark Piznarski,96.0,Bruce Greenwood,Here on Earth ,English,USA,2000.0,5.1
Color,Terry Gilliam,142.0,Robert De Niro,Brazil ,English,UK,1985.0,8.0
Color,Sean McNamara,103.0,Oliver James,Raise Your Voice ,English,USA,2004.0,5.9
Color,Joel Coen,117.0,Philip Seymour Hoffman,The Big Lebowski ,English,USA,1998.0,8.2
 Black and White,Craig Brewer,116.0,Justin Timberlake,Black Snake Moan ,English,USA,2006.0,7.0
Color,Ron Shelton,118.0,Khandi Alexander,Dark Blue ,English,USA,2002.0,6.6
Color,Michael Winterbottom,108.0,Angelina Jolie Pitt,A Mighty Heart ,English,USA,2007.0,6.7
Color,David Raynr,94.0,James Franco,Whatever It Takes ,English,USA,2000.0,5.5
Color,Mort Nathan,97.0,Vivica A. Fox,Boat Trip ,English,USA,2002.0,4.9
Color,Oliver Parker,97.0,Colin Firth,The Importance of Being Earnest ,English,UK,2002.0,6.9
Color,Dan Curtis,99.0,Jennifer Jason Leigh,The Love Letter ,English,USA,1998.0,7.4
Color,Wil Shriner,91.0,Logan Lerman,Hoot ,English,USA,2006.0,5.6
Color,Martin McDonagh,107.0,Elizabeth Berrington,In Bruges ,English,UK,2008.0,8.0
Color,Tina Gordon Chism,95.0,Tyler James Williams,Peeples ,English,USA,2013.0,5.3
Color,Peter Cattaneo,102.0,Emma Stone,The Rocker ,English,USA,2008.0,6.2
Color,Vicky Jenson,88.0,J.K. Simmons,Post Grad ,English,USA,2009.0,5.3
Color,Gus Van Sant,106.0,Matt Damon,Promised Land ,English,USA,2012.0,6.6
Color,Woody Allen,92.0,Larry David,Whatever Works ,English,USA,2009.0,7.2
 Black and White,Mary Lambert,105.0,Matthew Settle,The In Crowd ,English,USA,2000.0,4.6
Color,Tommy Lee Jones,107.0,Levon Helm,Three Burials ,English,France,2005.0,7.5
Color,Peter Kassovitz,120.0,Robin Williams,Jakob the Liar ,English,France,1999.0,6.5
Color,Shane Black,103.0,Robert Downey Jr.,Kiss Kiss Bang Bang ,English,USA,2005.0,7.6
Color,Rodman Flender,92.0,Vivica A. Fox,Idle Hands ,English,USA,1999.0,6.2
Color,David Lynch,147.0,Naomi Watts,Mulholland Drive ,English,France,2001.0,8.0
Color,Katja von Garnier,98.0,Olivier Martinez,Blood and Chocolate ,English,USA,2007.0,5.5
Color,Woody Allen,98.0,Anthony Hopkins,You Will Meet a Tall Dark Stranger ,English,USA,2010.0,6.3
Color,Mark Romanek,103.0,Andrew Garfield,Never Let Me Go ,English,UK,2010.0,7.2
Color,Brad Anderson,111.0,Thomas Kretschmann,Transsiberian ,English,Spain,2008.0,6.7
Color,Michael Chapman,98.0,Curtis Armstrong,The Clan of the Cave Bear ,English,USA,1986.0,5.3
Color,Antonio Banderas,111.0,Meat Loaf,Crazy in Alabama ,English,USA,1999.0,6.3
Color,Michael Haneke,111.0,Naomi Watts,Funny Games ,English,USA,2007.0,6.5
Color,Khalil Sullins,100.0,Thomas Stroppel,Listening ,English,Cambodia,2014.0,5.6
Color,Atom Egoyan,116.0,Bob Hoskins,Felicia's Journey ,English,Canada,1999.0,7.0
 Black and White,Fritz Lang,145.0,Brigitte Helm,Metropolis ,German,Germany,1927.0,8.3
Color,Pierre Morel,84.0,David Belle,District B13 ,French,France,2004.0,7.2
Color,Gary Fleder,115.0,Steve Buscemi,Things to Do in Denver When You're Dead ,English,USA,1995.0,6.8
Color,Hsiao-Hsien Hou,105.0,Qi Shu,The Assassin ,Mandarin,Taiwan,2015.0,6.4
Color,Gregor Jordan,98.0,Dean Stockwell,Buffalo Soldiers ,English,UK,2001.0,6.9
Color,Andrey Zvyagintsev,99.0,Konstantin Lavronenko,The Return ,Russian,Russia,2003.0,8.0
Color,Tony Jaa,110.0,Nirut Sirichanya,Ong-bak 2 ,Thai,Thailand,2008.0,6.2
Color,Neil Marshall,97.0,Michael Fassbender,Centurion ,English,UK,2010.0,6.4
Color,Russell Mulcahy,88.0,Christopher Heyerdahl,Silent Trigger ,English,Canada,1996.0,5.6
Color,Ryûhei Kitamura,103.0,Bradley Cooper,The Midnight Meat Train ,English,USA,2008.0,6.1
Color,Darrell Roodt,104.0,Jennifer Hudson,Winnie Mandela ,English,South Africa,2011.0,6.0
Color,Dito Montiel,90.0,Channing Tatum,The Son of No One ,English,USA,2011.0,5.1
Color,Stefan Ruzowitzky,105.0,Eddie Izzard,All the Queen's Men ,English,Germany,2001.0,4.5
Color,Jake Paltrow,93.0,Stephen Graham,The Good Night ,English,USA,2007.0,5.9
Color,Juraj Jakubisko,141.0,Anna Friel,Bathory: Countess of Blood ,English,Slovakia,2008.0,6.0
Color,Anthony Silverston,85.0,Liam Neeson,Khumba ,English,South Africa,2013.0,5.8
Color,Gabe Ibáñez,109.0,Birgitte Hjort Sørensen,Automata ,English,Bulgaria,2014.0,6.1
Color,Gerry Lively,105.0,Bruce Payne,Dungeons & Dragons: Wrath of the Dragon God ,English,Germany,2005.0,4.9
Color,Daniele Luchetti,98.0,Maximilian Dirr,Chiamatemi Francesco - Il Papa della gente ,Spanish,Italy,2015.0,5.7
Color,Julien Temple,124.0,Samantha Morton,Pandaemonium ,English,UK,2000.0,6.6
Color,Harold Ramis,101.0,Bill Murray,Groundhog Day ,English,USA,1993.0,8.1
Color,Gregory Jacobs,115.0,Matt Bomer,Magic Mike XXL ,English,USA,2015.0,5.7
Color,Baz Luhrmann,120.0,Leonardo DiCaprio,Romeo + Juliet ,English,USA,1996.0,6.8
Color,Gilles Paquet-Brenner,111.0,Kristin Scott Thomas,Sarah's Key ,French,France,2010.0,7.5
Color,Peter Cousens,94.0,Sharon Leal,Freedom ,English,USA,2014.0,6.2
Color,Clint Eastwood,131.0,Clint Eastwood,Unforgiven ,English,USA,1992.0,8.3
Color,Lars von Trier,139.0,Bryce Dallas Howard,Manderlay ,English,Denmark,2005.0,7.4
Color,Danny Boyle,120.0,Anil Kapoor,Slumdog Millionaire ,English,UK,2008.0,8.0
Color,Adrian Lyne,119.0,Fred Gwynne,Fatal Attraction ,English,USA,1987.0,6.9
Color,Garry Marshall,125.0,Julia Roberts,Pretty Woman ,English,USA,1990.0,6.9
Color,John Cornell,108.0,Paul Hogan,Crocodile Dundee II ,English,Australia,1988.0,5.5
Color,Vidhu Vinod Chopra,101.0,María Valverde,Broken Horses ,English,USA,2015.0,5.7
Color,Oliver Stone,145.0,Tom Cruise,Born on the Fourth of July ,English,USA,1989.0,7.2
 Black and White,Jon Turteltaub,98.0,Doug E. Doug,Cool Runnings ,English,USA,1993.0,6.9
Color,Patrick Lussier,101.0,Jensen Ackles,My Bloody Valentine ,English,USA,2009.0,5.5
Color,Ole Bornedal,92.0,Kyra Sedgwick,The Possession ,English,USA,2012.0,5.9
Color,Ted Kotcheff,93.0,Sylvester Stallone,First Blood ,English,USA,1982.0,7.7
Color,Sylvain White,109.0,Chris Brown,Stomp the Yard ,English,USA,2007.0,5.2
Color,Lewis Gilbert,123.0,Caroline Munro,The Spy Who Loved Me ,English,UK,1977.0,7.1
Color,Jamie Blanks,99.0,Alicia Witt,Urban Legend ,English,USA,1998.0,5.5
Color,Stephen Frears,119.0,Keanu Reeves,Dangerous Liaisons ,English,USA,1988.0,7.7
Color,Tyler Perry,110.0,Eddie Cibrian,Good Deeds ,English,USA,2012.0,5.4
Color,Randal Kleiser,107.0,Seymour Cassel,White Fang ,English,USA,1991.0,6.7
Color,Bruce McCulloch,81.0,Will Ferrell,Superstar ,English,USA,1999.0,5.0
Color,Phyllida Lloyd,105.0,Meryl Streep,The Iron Lady ,English,UK,2011.0,6.4
Color,Mike Nawrocki,82.0,Phil Vischer,Jonah: A VeggieTales Movie ,English,USA,2002.0,6.6
Color,John Singleton,109.0,Janet Jackson,Poetic Justice ,English,USA,1993.0,5.9
Color,Kevin Bray,95.0,Mike Epps,All About the Benjamins ,English,USA,2002.0,5.7
Color,Wes Craven,100.0,John Witherspoon,Vampire in Brooklyn ,English,USA,1995.0,4.5
Color,John Boorman,118.0,Linda Blair,Exorcist II: The Heretic ,English,USA,1977.0,3.7
Color,Courtney Solomon,91.0,Sissy Spacek,An American Haunting ,English,UK,2005.0,5.0
Color,David Zucker,90.0,Carmen Electra,My Boss's Daughter ,English,USA,2003.0,4.6
Color,David Twohy,108.0,Chris Hemsworth,A Perfect Getaway ,English,USA,2009.0,6.5
Color,Rick Famuyiwa,103.0,America Ferrera,Our Family Wedding ,English,USA,2010.0,4.9
Color,Alan Cohn,96.0,Alyson Hannigan,Dead Man on Campus ,English,USA,1998.0,6.0
Color,Franco Zeffirelli,117.0,Lily Tomlin,Tea with Mussolini ,English,Italy,1999.0,6.9
Color,Tom Holland,93.0,Joe Mantegna,Thinner ,English,USA,1996.0,5.7
Color,Martin Scorsese,136.0,Robert De Niro,"New York, New York ",English,USA,1977.0,6.7
Color,Spike Lee,115.0,Alfre Woodard,Crooklyn ,English,USA,1994.0,6.9
Color,Chris Rock,94.0,Steve Buscemi,I Think I Love My Wife ,English,USA,2007.0,5.5
Color,James Isaac,85.0,Peter Mensah,Jason X ,English,USA,2001.0,4.4
Color,Shawn Levy,88.0,Frankie Muniz,Big Fat Liar ,English,USA,2002.0,5.4
Color,Emilio Estevez,112.0,Anthony Hopkins,Bobby ,English,USA,2006.0,7.0
Color,Mark Waters,86.0,Monica Potter,Head Over Heels ,English,USA,2001.0,5.4
Color,Josh Schwartz,86.0,Thomas McDonell,Fun Size ,English,USA,2012.0,5.4
Color,Julian Schnabel,112.0,Emmanuelle Seigner,The Diving Bell and the Butterfly ,French,France,2007.0,8.0
Color,Todd Field,137.0,Kate Winslet,Little Children ,English,USA,2006.0,7.6
Color,Davis Guggenheim,90.0,Norman Reedus,Gossip ,English,USA,2000.0,5.9
Color,Tony Goldwyn,107.0,Viggo Mortensen,A Walk on the Moon ,English,USA,1999.0,6.6
Color,Phillip Noyce,98.0,Derek Luke,Catch a Fire ,English,France,2006.0,6.7
Color,Stephen Carpenter,84.0,Melissa Sagemiller,Soul Survivors ,English,USA,2001.0,3.9
Color,James Ivory,139.0,Seth Gilliam,Jefferson in Paris ,English,France,1995.0,5.7
Color,Stephan Elliott,97.0,Colin Firth,Easy Virtue ,English,UK,2008.0,6.7
Color,James Fargo,127.0,Christopher Lee,Caravans ,English,Iran,1978.0,6.5
Color,Mike Leigh,150.0,Lesley Manville,Mr. Turner ,English,UK,2014.0,6.8
Color,Alain Resnais,104.0,Mathieu Amalric,Wild Grass ,French,France,2009.0,6.3
Color,Costa-Gavras,132.0,Sebastian Koch,Amen. ,English,France,2002.0,7.3
Color,Chao-Bin Su,117.0,Woo-sung Jung,Reign of Assassins ,Mandarin,China,2010.0,6.9
Color,Neil Burger,115.0,John Heard,The Lucky Ones ,English,USA,2008.0,7.0
Color,Kenneth Lonergan,186.0,Matt Damon,Margaret ,English,USA,2011.0,6.5
Color,Bo Zenga,90.0,Steve Howey,Stan Helsing ,English,Canada,2009.0,3.6
Color,Rob Reiner,90.0,Madeline Carroll,Flipped ,English,USA,2010.0,7.7
Color,Ang Lee,134.0,Jake Gyllenhaal,Brokeback Mountain ,English,USA,2005.0,7.7
Color,Jonathan Liebesman,101.0,Noel Fisher,Teenage Mutant Ninja Turtles ,English,USA,2014.0,5.9
Color,Amy Heckerling,97.0,Donald Faison,Clueless ,English,USA,1995.0,6.8
